"X","Y","solid.E (Pa)","ht.kxx (W/(m*K))","u (m)","v (m)","solid.sxx (N/m^2)","solid.syy (N/m^2)","solid.sxy (N/m^2)","T (K)","ht.tfluxx (W/m^2)","ht.tfluxy (W/m^2)","d(solid.sx, x)+d(solid.sxy, y) (N/m^3)","d(solid.sxy, x)+d(solid.sy, y) (N/m^3)"
0.91,0,10,1,0.01776619113766362,2.084194371890292E-53,-2.54865241822238,-0.6000042116962484,5.3331865316282774E-5,0.0819614178997701,0.9345230217768901,-6.274875856249196E-6,-0.02405580736637236,-0.10466608545460913
0.92,0,10,1,0.015976931039897512,-8.513846334123472E-53,-2.5367475290699377,-0.544286985955259,8.99837664312632E-5,0.07265460603142203,0.9268327862486672,-2.955028535644999E-6,0.03471204760488322,-0.1460113348144489
0.93,0,10,1,0.014140777639969716,0,-2.5250554165378194,-0.48968112855480134,4.0644962216836054E-5,0.06341880832461777,0.9203267551121782,3.6330156216735077E-8,-0.06152832825146959,-0.12620176986772005
0.9400000000000001,0,10,1,0.012258282928188698,0,-2.513602656786618,-0.43702291622007455,1.2248532349063295E-5,0.05424538559720102,0.9146289221904649,1.857888953563756E-6,-0.023740516514692,-0.2076864617243546
0.9500000000000001,0,10,1,0.01033009878459638,0,-2.5029189540339636,-0.38681308031370665,1.96590271126165E-5,0.04512487182583879,0.9097435952778143,3.2676643693108076E-6,-0.019906353747851213,-0.29206100907906485
0.96,0,10,1,0.008356557831934177,0,-2.49354105562835,-0.33914392304300306,4.8928804145966636E-5,0.03604781334319938,0.9056681012500336,4.440805118419816E-6,-0.012405745061655038,-0.2898815996632002
0.97,0,10,1,0.006337604798043419,0,-2.4854830011405546,-0.293765248475597,1.5124414677923314E-6,0.027005539715513387,0.9027858677636098,3.3476354270312036E-6,0.020786945396386924,-0.3658333357392583
0.98,0,10,1,0.004272619648766204,0,-2.47947297270596,-0.25062221448203975,-6.871501510745499E-6,0.01798949797268626,0.9006814041595599,2.377848523311515E-6,-0.006818935180998631,-0.4203561075570124
0.99,0,10,1,0.0021605686377688125,0,-2.475578422413538,-0.20937619075885872,9.29104679196875E-7,0.008990627941621008,0.8993476081161957,1.424268573579912E-6,-0.07753083305869252,-0.45239105145537395
1,0,10,1,2.0769714144617538E-17,0,-2.4739743422361276,-0.16983481262902092,-3.216759723578765E-19,8.543097986689897E-17,0.8987779802079959,9.466258659791209E-21,0.14468360520521173,-0.44708876792915747
0,0.01,10,1,0,9.495134579807956E-4,-2.187857959213559,-4.180409584467194,-4.989725855334286E-5,1,0.8907522127939913,2.8421709430404007E-14,-0.5608103102720005,0.08538326115068784
0.01,0.01,10,1,0.0035125944520054023,9.540116925578293E-4,-2.1906694963861257,-4.138590206261418,0.002899876298959047,0.9910868241401262,0.8918829622350657,-0.0016908602347243118,0.27646669503014243,0.05523471896663723
0.02,0.01,10,1,0.00696967813136784,9.680972187835705E-4,-2.1958789404697137,-4.087379099943338,0.006478257714919182,0.9821573473063514,0.8945137943846753,-0.00337371035564088,-0.00487834309718882,0.10449854232294487
0.03,0.01,10,1,0.010363935889783168,9.936880392291873E-4,-2.203903416162951,-4.024799938763614,0.011161200656269667,0.9731940733579445,0.8986326793265391,-0.005033844138495169,-0.5426292378258992,0.23720425650331828
0.04,0.01,10,1,0.013685566728111609,0.0010342501762844124,-2.215490027979098,-3.947381717278998,0.017505510444166046,0.9641797281273554,0.904236280235466,-0.0066399398340806215,1.0428692086690468,0.09878236679894459
0.05,0.01,10,1,0.01692263218077047,0.0010940646363458216,-2.240272712020132,-3.8544657291817024,0.027098402004729048,0.9550988409371122,0.9119512070986338,-0.008160966811061598,0.7383250992278072,0.2868997989138754
0.06,0.01,10,1,0.020059337655901666,0.001178339565591274,-2.274523302612103,-3.738390991117308,0.03949708714347804,0.9459365720043094,0.9209285537193814,-0.009535239384886207,-0.08601951077475123,0.5623088770896387
0.07,0.01,10,1,0.023073760728797646,0.0012929433658935875,-2.3185858952998246,-3.5926976970089735,0.05452912976031996,0.9366783504876481,0.9310475094910657,-0.01068204037145648,-1.390929470499196,0.7389006253674081
0.08,0.01,10,1,0.025938696700403663,0.0014419051754986955,-2.376287737143123,-3.414077926961559,0.07153698063385268,0.9273122804379265,0.9421690125395585,-0.011527299003399882,2.405655849879487,0.667973196182889
0.09,0.01,10,1,0.028626984816027354,0.0016260239494737738,-2.462169493169559,-3.206956955985373,0.08805973541798516,0.9178302697379208,0.9542158465023451,-0.012024979610867348,1.0481949911814148,0.7460439846944598
0.1,0.01,10,1,0.031111035984366826,0.001841799280268811,-2.558491978604109,-2.9681476978085746,0.10099668430941627,0.9082271785266729,0.9664311050404706,-0.012122667226371675,-0.11321141752652863,0.38986151100817923
0.11,0.01,10,1,0.03336689811611243,0.0020796282485870234,-2.6632842815291298,-2.7074622176910577,0.1084391014377581,0.8985017673391055,0.9785715377258128,-0.011836486055926798,-0.1030311397944228,-0.24327246706226413
0.12,0.01,10,1,0.035382226958475156,0.0023254067504848474,-2.772363177106583,-2.4390972380086975,0.10858119893634934,0.8886574057970354,0.9903022306590188,-0.011221340733018614,0.17688492646625242,0.13033206214106893
0.13,0.01,10,1,0.03715680794574972,0.002565120909112146,-2.876990515794392,-2.1757650003983895,0.09967478441192709,0.8787002242830831,1.0010593216131576,-0.01033873631561022,-0.515382945912009,-0.5006526579554682
0.14,0.01,10,1,0.0387014702263406,0.002785593202389647,-2.9686316944728484,-1.9284407081441628,0.08614111470748341,0.8686389194226294,1.0108717677501957,-0.00928641433393107,0.1443745109172312,-0.8673797496462787
0.15,0.01,10,1,0.0400372629842387,0.002976736213415808,-3.0482790329061595,-1.7087249883228726,0.06996746855387438,0.8584845087461712,1.019684252469773,-0.008151063569385997,1.377408350140045,-0.8961534223763359
0.16,0.01,10,1,0.04119129145027078,0.0031335823642186407,-3.11428433268555,-1.5213559635468092,0.05320702863005768,0.8482489728795237,1.0274228875272478,-0.006994556750578251,-2.3167799568343463,-0.8370315495870128
0.17,0.01,10,1,0.04218977522049516,0.003254987264492441,-3.1527518935737726,-1.3612860544843692,0.03778337637795198,0.8379434998798182,1.0336444981165647,-0.005848961358875471,-1.0410195780180898,-0.6994397682693945
0.18,0.01,10,1,0.04305817450349656,0.0033423217940219963,-3.1813425437120584,-1.2342750875200197,0.024731874372304105,0.8275792605050949,1.0388712513269098,-0.004749285650361923,0.08244061583730211,-0.45374132917029397
0.19,0.01,10,1,0.043820831412296674,0.0033986642543601367,-3.201414583670789,-1.1374305453290465,0.01405275169707646,0.8171676865340951,1.0431391903335054,-0.0037018622885369723,0.8313801288357707,-0.22250493375274238
0.2,0.01,10,1,0.044498161656309536,0.0034276427286081745,-3.214339871809185,-1.0672792943723148,0.0055907430393057,0.8067195899233001,1.0464801259901861,-0.0027006179957306253,-1.526508587984206,-0.29148930265333717
0.21,0.01,10,1,0.0451062107627463,0.0034323491421730593,-3.2128220722195726,-1.0170624903106138,-6.151799864846545E-4,0.7962445599702522,1.048523236010516,-0.0017331809959415523,-0.6174785227189736,-0.11194190658241304
0.22,0.01,10,1,0.04565875144131064,0.003415331529548171,-3.2085858362317508,-0.9892303571370933,-0.005877127892120363,0.7857519080951568,1.04972867974368,-7.89036802941896E-4,-0.007930496587290392,-0.028544414616480884
0.23,0.01,10,1,0.04616879105483717,0.0033784312701062857,-3.2013349041386197,-0.9816749092455004,-0.010727092408346904,0.7752513799150968,1.0500998212153547,1.5042331850168011E-4,0.5047471208127352,-0.04358576576946177
0.24,0.01,10,1,0.04664837759100005,0.0033224135425709497,-3.191309596884041,-0.9937103849936233,-0.015677201359842314,0.7647526662324823,1.0496387871883002,0.0011035204318545766,1.1116580059501777,-0.14234358550377973
0.25,0.01,10,1,0.04710885307531035,0.003247211247029382,-3.1705821789124666,-1.0219410119173626,-0.021539877399195457,0.7542649384593659,1.047906760705556,0.002080147134421395,-0.6296407388080874,-0.12525856233137428
0.26,0.01,10,1,0.04756225492999138,0.0031522265706979617,-3.145238174995129,-1.0699183226790205,-0.028574687431915144,0.7437975551308276,1.0452759163128995,0.0030916660433171206,-0.07133278012343647,-0.2615774690026571
